CustomerID,CustomerName,Age,Gender,Location,OrderID,OrderDate,Category,Sales
C00570,Akash,57,Female,Delhi,O10369,2023-08-12,Fashion,21612
C01347,Kiran,55,Female,Pune,O10370,2023-04-24,Fashion,17499
C01896,Akash,20,Male,Bangalore,O10371,2023-02-01,Home,2424
C02734,Rohan,46,Male,Hyderabad,O10372,2023-11-26,Electronics,24228
C00626,Vikram,25,Female,Nashik,O10373,2023-06-02,Beauty,15488
C02902,Rohan,46,Female,Delhi,O10374,2023-08-05,Fashion,4428
C01687,Priya,27,Female,Mumbai,O10375,2023-09-03,Fashion,19229
C00155,Amit,22,Female,Hyderabad,O10376,2023-09-29,Electronics,5389
C02538,Sneha,28,Female,Nashik,O10377,2023-12-16,Beauty,3272
C01410,Rohan,21,Male,Nashik,O10378,2023-09-18,Beauty,1418
C00785,Amit,52,Male,Chennai,O10379,2023-01-07,Fashion,15775
C00246,Akash,57,Male,Delhi,O10380,2023-07-24,Home,5695
C01501,Rohan,29,Male,Hyderabad,O10381,2023-09-21,Beauty,24602
C01706,Rohan,38,Female,Nashik,O10382,2023-10-16,Home,28318
C02807,Neha,33,Male,Delhi,O10383,2023-11-14,Electronics,16423
C00538,Akash,31,Male,Mumbai,O10384,2023-07-21,Electronics,5355
C01891,Kiran,38,Male,Pune,O10385,2023-04-26,Electronics,13613
C01842,Kiran,44,Male,Delhi,O10386,2023-07-31,Home,16588
C00921,Pooja,53,Male,Bangalore,O10387,2023-06-09,Fashion,15679
C02456,Vikram,18,Female,Kolhapur,O10388,2023-05-09,Home,23127
C00525,Sneha,18,Male,Mumbai,O10389,2023-12-13,Electronics,27027
C02876,Rohan,39,Male,Mumbai,O10390,2023-05-28,Beauty,17157
C01530,Rohan,32,Female,Hyderabad,O10391,2023-11-07,Fashion,2845
C02951,Pooja,37,Female,Bangalore,O10392,2023-03-19,Home,29383
C00036,Vikram,20,Female,Hyderabad,O10393,2023-09-19,Beauty,19957
C00685,Akash,31,Female,Kolhapur,O10394,2023-02-21,Beauty,26031
C00020,Rohan,26,Male,Chennai,O10395,2023-09-15,Electronics,11028
C02369,Amit,36,Female,Mumbai,O10396,2023-08-09,Electronics,4257
C02560,Rahul,57,Male,Delhi,O10397,2023-02-08,Beauty,23236
C00400,Vikram,51,Female,Chennai,O10398,2023-09-05,Fashion,6190
C02702,Rohan,21,Male,Bangalore,O10399,2023-10-15,Home,29137
C00972,Vikram,50,Female,Mumbai,O10400,2023-09-11,Fashion,5292
C01907,Kiran,54,Female,Nashik,O10401,2023-04-26,Fashion,23473
C02519,Sneha,19,Male,Bangalore,O10402,2023-07-16,Home,15026
C01167,Rohan,44,Male,Chennai,O10403,2023-08-02,Home,3388
C01116,Sneha,34,Female,Delhi,O10404,2023-04-02,Home,19602
C00834,Priya,48,Male,Pune,O10405,2023-02-01,Fashion,14490
C01824,Rahul,58,Male,Hyderabad,O10406,2023-04-03,Fashion,9288
C02775,Pooja,23,Male,Nashik,O10407,2023-08-20,Home,15881
C01983,Sneha,48,Male,Hyderabad,O10408,2023-05-11,Beauty,27396
C00854,Rohan,20,Female,Kolhapur,O10409,2023-11-14,Beauty,15990
C00051,Neha,57,Male,Kolhapur,O10410,2023-08-11,Home,16659
C00575,Pooja,20,Female,Chennai,O10411,2023-01-13,Fashion,21268
C01149,Pooja,50,Male,Mumbai,O10412,2023-11-22,Home,19123
C02198,Akash,30,Female,Mumbai,O10413,2023-01-21,Electronics,21245
C02362,Sneha,38,Female,Delhi,O10414,2023-01-14,Beauty,4344
C02618,Neha,54,Female,Kolhapur,O10415,2023-12-11,Beauty,9527
C02353,Sneha,33,Female,Mumbai,O10416,2023-11-23,Beauty,6886
C01716,Akash,38,Male,Mumbai,O10417,2023-04-17,Home,5273
C00682,Rahul,30,Male,Mumbai,O10418,2023-05-08,Electronics,9683
C00838,Rohan,21,Female,Bangalore,O10419,2023-02-01,Beauty,21660
C01078,Kiran,48,Male,Bangalore,O10420,2023-06-18,Electronics,16444
C02492,Kiran,26,Male,Kolhapur,O10421,2023-10-15,Fashion,25776
C02661,Sneha,50,Female,Pune,O10422,2023-03-22,Fashion,5415
C02312,Akash,54,Male,Kolhapur,O10423,2023-07-01,Beauty,14843
C01596,Vikram,54,Male,Bangalore,O10424,2023-12-24,Fashion,6059
C00005,Rohan,41,Male,Kolhapur,O10425,2023-07-09,Home,2133
C01127,Sneha,42,Male,Nashik,O10426,2023-09-12,Fashion,28945
C01220,Vikram,58,Female,Nashik,O10427,2023-12-07,Home,5181
C00774,Rohan,46,Female,Hyderabad,O10428,2023-10-26,Fashion,25153
C00877,Vikram,57,Male,Nashik,O10429,2023-06-15,Electronics,16363
C00992,Pooja,53,Female,Chennai,O10430,2023-09-13,Fashion,20629
C02932,Sneha,32,Female,Pune,O10431,2023-07-17,Electronics,3246
C00047,Akash,35,Female,Mumbai,O10432,2023-08-01,Home,3785
C02915,Rohan,37,Female,Hyderabad,O10433,2023-02-14,Fashion,27008
C02871,Kiran,22,Male,Pune,O10434,2023-10-29,Fashion,3750
C02984,Sneha,35,Male,Chennai,O10435,2023-12-26,Electronics,14831
C02704,Rohan,57,Male,Pune,O10436,2023-01-13,Fashion,27694
C00269,Rohan,18,Female,Hyderabad,O10437,2023-02-21,Home,8497
C00370,Vikram,36,Male,Pune,O10438,2023-09-22,Electronics,24080
C00636,Vikram,40,Male,Hyderabad,O10439,2023-11-21,Home,3152
C01130,Neha,43,Male,Pune,O10440,2023-02-12,Beauty,13946
C01694,Sneha,46,Female,Pune,O10441,2023-01-07,Home,7071
C01683,Priya,51,Male,Nashik,O10442,2023-08-18,Electronics,15993
C00657,Amit,36,Female,Pune,O10443,2023-02-13,Home,11222
C00120,Priya,35,Female,Hyderabad,O10444,2023-06-21,Fashion,5425
C00831,Rohan,19,Female,Pune,O10445,2023-04-12,Home,2264
C01811,Neha,44,Female,Kolhapur,O10446,2023-08-11,Fashion,22071
C01082,Rohan,23,Female,Nashik,O10447,2023-03-09,Electronics,6081
C01975,Priya,56,Male,Chennai,O10448,2023-05-02,Fashion,1264
C01370,Rohan,23,Female,Chennai,O10449,2023-03-18,Home,23481
C00741,Vikram,23,Female,Bangalore,O10450,2023-10-27,Beauty,20996
C00117,Sneha,48,Female,Bangalore,O10451,2023-10-23,Fashion,23972
C01854,Kiran,58,Male,Bangalore,O10452,2023-07-24,Beauty,4747
C02839,Priya,57,Male,Bangalore,O10453,2023-11-14,Beauty,25536
C01151,Amit,47,Male,Kolhapur,O10454,2023-06-20,Beauty,13035
C01932,Amit,38,Male,Bangalore,O10455,2023-08-06,Beauty,16684
C01013,Vikram,58,Female,Chennai,O10456,2023-11-01,Home,14992
C01665,Sneha,35,Female,Mumbai,O10457,2023-07-12,Fashion,25675
C01082,Rahul,40,Male,Pune,O10458,2023-11-29,Electronics,24369
C00634,Rahul,55,Female,Chennai,O10459,2023-06-02,Electronics,29269
C00513,Akash,40,Male,Chennai,O10460,2023-02-10,Fashion,22081
C02850,Akash,45,Male,Delhi,O10461,2023-01-23,Electronics,21518
C01120,Priya,53,Male,Mumbai,O10462,2023-07-05,Fashion,8987
C01142,Vikram,42,Female,Hyderabad,O10463,2023-08-04,Home,14716
C00560,Vikram,24,Male,Nashik,O10464,2023-02-12,Fashion,7043
C00488,Rohan,35,Male,Mumbai,O10465,2023-12-27,Home,14848
C00897,Amit,37,Female,Delhi,O10466,2023-04-23,Fashion,5033
C01213,Amit,22,Female,Chennai,O10467,2023-08-19,Beauty,1922
C00704,Amit,35,Female,Mumbai,O10468,2023-04-20,Beauty,10711
C01471,Neha,59,Female,Pune,O10469,2023-05-18,Home,25740
C00581,Sneha,57,Female,Bangalore,O10470,2023-04-15,Electronics,15235
C02838,Pooja,50,Female,Pune,O10471,2023-11-12,Beauty,24095
C02909,Rohan,32,Male,Mumbai,O10472,2023-05-20,Fashion,20327
C02295,Rahul,52,Female,Chennai,O10473,2023-09-12,Electronics,11113
C00154,Vikram,18,Female,Chennai,O10474,2023-12-15,Electronics,13791
C01680,Rahul,38,Female,Delhi,O10475,2023-03-16,Home,12370
C00997,Neha,25,Male,Hyderabad,O10476,2023-08-21,Electronics,9250
C02745,Rahul,24,Female,Pune,O10477,2023-07-31,Home,19416
C01244,Amit,58,Male,Delhi,O10478,2023-02-27,Beauty,17991
C01093,Kiran,57,Male,Hyderabad,O10479,2023-02-07,Beauty,21645
C01009,Rohan,57,Male,Bangalore,O10480,2023-09-19,Electronics,13270
C02142,Kiran,47,Male,Pune,O10481,2023-07-31,Electronics,12059
C01774,Akash,55,Female,Chennai,O10482,2023-05-18,Fashion,6560
C00958,Kiran,52,Female,Pune,O10483,2023-10-09,Fashion,16989
C00453,Pooja,19,Female,Chennai,O10484,2023-02-27,Home,4178
C01228,Vikram,25,Female,Chennai,O10485,2023-09-30,Electronics,14020
C02960,Neha,55,Female,Bangalore,O10486,2023-02-22,Electronics,10398
C02266,Vikram,21,Female,Bangalore,O10487,2023-07-25,Fashion,8635
C02522,Pooja,54,Male,Mumbai,O10488,2023-01-05,Home,17674
C02480,Vikram,38,Male,Hyderabad,O10489,2023-11-19,Fashion,16674
C02389,Kiran,30,Female,Delhi,O10490,2023-04-17,Electronics,9503
C00551,Sneha,26,Female,Nashik,O10491,2023-08-31,Home,21829
C01636,Vikram,46,Female,Nashik,O10492,2023-05-28,Beauty,25245
C01313,Akash,58,Female,Bangalore,O10493,2023-06-28,Electronics,23807
C01758,Rohan,41,Female,Mumbai,O10494,2023-06-23,Fashion,15345
C00357,Rohan,33,Female,Hyderabad,O10495,2023-11-19,Home,4945
C02071,Rahul,29,Male,Kolhapur,O10496,2023-05-19,Fashion,14402
C01786,Priya,19,Male,Hyderabad,O10497,2023-06-24,Beauty,7109
C02570,Kiran,36,Female,Pune,O10498,2023-09-10,Electronics,22988
C01782,Amit,47,Female,Mumbai,O10499,2023-09-07,Electronics,2432
C02850,Pooja,33,Female,Mumbai,O10500,2023-05-16,Fashion,18635
C02810,Neha,41,Male,Pune,O10501,2023-01-22,Electronics,22084
C02490,Kiran,30,Male,Nashik,O10502,2023-02-07,Fashion,25524
C01632,Rohan,22,Male,Delhi,O10503,2023-01-27,Fashion,3179
C02817,Rahul,40,Male,Nashik,O10504,2023-10-09,Home,9816
C01016,Vikram,55,Male,Bangalore,O10505,2023-10-06,Beauty,1892
C01349,Amit,48,Female,Chennai,O10506,2023-04-30,Electronics,18702
C00516,Amit,34,Female,Pune,O10507,2023-09-10,Electronics,2183
C02840,Priya,20,Male,Bangalore,O10508,2023-12-25,Fashion,12293
C00336,Sneha,43,Female,Chennai,O10509,2023-03-06,Beauty,26931
C01783,Priya,30,Male,Mumbai,O10510,2023-03-15,Home,13552
C02306,Vikram,55,Male,Nashik,O10511,2023-10-30,Fashion,9980
C00497,Kiran,39,Male,Pune,O10512,2023-11-13,Beauty,2749
C00896,Akash,38,Female,Chennai,O10513,2023-06-23,Electronics,9833
C02208,Pooja,46,Female,Delhi,O10514,2023-09-17,Home,13934
C00852,Amit,56,Female,Bangalore,O10515,2023-10-12,Home,17932
C01688,Neha,22,Female,Nashik,O10516,2023-03-14,Fashion,11108
C01932,Kiran,31,Female,Bangalore,O10517,2023-03-20,Fashion,13172
C02738,Neha,35,Male,Bangalore,O10518,2023-02-13,Home,22574
C02428,Rahul,21,Male,Mumbai,O10519,2023-08-21,Electronics,22935
C01569,Neha,50,Male,Nashik,O10520,2023-01-03,Electronics,27397
C00957,Amit,56,Female,Chennai,O10521,2023-03-20,Home,7714
C02739,Amit,37,Female,Bangalore,O10522,2023-06-30,Fashion,24468
C01637,Amit,30,Female,Hyderabad,O10523,2023-05-19,Fashion,21513
C01292,Kiran,53,Male,Nashik,O10524,2023-10-30,Electronics,11083
C01441,Kiran,21,Male,Bangalore,O10525,2023-01-07,Beauty,12084
C01192,Pooja,52,Male,Mumbai,O10526,2023-11-20,Beauty,4702
C01067,Rohan,25,Female,Pune,O10527,2023-08-01,Beauty,25997
C00285,Sneha,57,Female,Bangalore,O10528,2023-01-01,Electronics,25785
C02445,Vikram,53,Male,Bangalore,O10529,2023-07-03,Home,5588
C00012,Vikram,23,Male,Pune,O10530,2023-09-08,Beauty,946
C01631,Rahul,39,Male,Chennai,O10531,2023-08-03,Electronics,3009
C02547,Priya,23,Male,Chennai,O10532,2023-03-18,Electronics,11979
C00754,Pooja,59,Female,Kolhapur,O10533,2023-02-12,Fashion,11545
C02083,Rohan,53,Male,Hyderabad,O10534,2023-06-06,Fashion,8049
C02775,Akash,26,Female,Mumbai,O10535,2023-01-18,Electronics,1572
C02897,Rahul,33,Female,Pune,O10536,2023-12-09,Fashion,12380
C00090,Kiran,56,Female,Mumbai,O10537,2023-08-08,Fashion,20012
C00776,Rohan,55,Female,Chennai,O10538,2023-03-14,Fashion,12289
C02653,Amit,50,Female,Pune,O10539,2023-07-09,Electronics,13126
C01626,Kiran,35,Male,Delhi,O10540,2023-12-29,Beauty,24059
C00418,Priya,29,Female,Hyderabad,O10541,2023-09-19,Fashion,7339
C00115,Priya,44,Male,Kolhapur,O10542,2023-05-24,Electronics,21002
C00617,Vikram,18,Male,Delhi,O10543,2023-05-09,Electronics,26143
C00826,Sneha,32,Female,Chennai,O10544,2023-10-05,Home,24629
C01650,Sneha,44,Male,Nashik,O10545,2023-10-29,Home,22774
C01517,Akash,33,Male,Pune,O10546,2023-07-09,Beauty,25512
C00413,Kiran,38,Male,Chennai,O10547,2023-05-31,Home,21888
C00729,Kiran,18,Male,Pune,O10548,2023-11-03,Electronics,17976
C02809,Priya,46,Female,Mumbai,O10549,2023-04-05,Home,1093
C00676,Amit,20,Male,Pune,O10550,2023-02-07,Fashion,11252
C01893,Amit,29,Male,Chennai,O10551,2023-06-05,Home,13784
C02505,Neha,45,Female,Mumbai,O10552,2023-10-27,Electronics,776
C02968,Amit,56,Female,Mumbai,O10553,2023-12-13,Beauty,21471
C02240,Rohan,54,Female,Pune,O10554,2023-02-11,Beauty,8774
C02787,Sneha,48,Female,Mumbai,O10555,2023-11-12,Beauty,3883
C01123,Amit,48,Female,Kolhapur,O10556,2023-05-06,Beauty,14937
C01572,Pooja,50,Male,Kolhapur,O10557,2023-11-09,Fashion,14037
C00978,Kiran,50,Female,Chennai,O10558,2023-03-18,Fashion,8053
C01009,Amit,57,Male,Nashik,O10559,2023-04-06,Fashion,967
C02144,Neha,28,Female,Hyderabad,O10560,2023-09-20,Home,15634
C01688,Akash,46,Male,Delhi,O10561,2023-11-03,Home,5760
C02711,Akash,42,Male,Kolhapur,O10562,2023-08-13,Home,1497
C00037,Priya,30,Female,Pune,O10563,2023-04-21,Beauty,2879
C01549,Amit,36,Male,Kolhapur,O10564,2023-08-26,Beauty,5548
C02327,Kiran,53,Female,Mumbai,O10565,2023-07-24,Home,9984
C02265,Kiran,45,Male,Mumbai,O10566,2023-10-15,Fashion,4595
C02915,Sneha,21,Female,Chennai,O10567,2023-09-20,Electronics,10059
C00873,Akash,20,Male,Mumbai,O10568,2023-03-17,Home,12626
C01822,Priya,55,Male,Mumbai,O10569,2023-05-23,Electronics,24705
C01297,Amit,54,Female,Hyderabad,O10570,2023-11-11,Fashion,23909
C02110,Akash,42,Female,Nashik,O10571,2023-03-26,Electronics,593
C00596,Akash,58,Female,Pune,O10572,2023-09-09,Beauty,9614
C01904,Kiran,52,Female,Pune,O10573,2023-11-29,Electronics,11833
C00729,Amit,46,Female,Chennai,O10574,2023-08-20,Home,7793
C01366,Rahul,58,Female,Hyderabad,O10575,2023-10-22,Home,18793
C00397,Amit,46,Female,Hyderabad,O10576,2023-11-15,Fashion,28530
C00699,Rohan,29,Female,Hyderabad,O10577,2023-05-10,Home,13999
C02225,Akash,52,Female,Pune,O10578,2023-10-12,Electronics,27705
C01636,Sneha,37,Female,Nashik,O10579,2023-11-13,Beauty,23938
C00396,Rahul,34,Male,Bangalore,O10580,2023-01-29,Electronics,18763
C02493,Neha,29,Male,Chennai,O10581,2023-08-16,Electronics,26880
C00076,Priya,53,Female,Chennai,O10582,2023-10-21,Electronics,1658
C00265,Amit,27,Female,Delhi,O10583,2023-01-07,Home,11912
C02503,Sneha,35,Male,Kolhapur,O10584,2023-01-30,Fashion,5721
C01820,Neha,47,Female,Kolhapur,O10585,2023-08-03,Home,857
C00718,Neha,25,Male,Hyderabad,O10586,2023-04-25,Electronics,8833
C02783,Akash,58,Male,Kolhapur,O10587,2023-08-03,Fashion,10486
C00851,Rohan,30,Male,Hyderabad,O10588,2023-06-13,Fashion,27954
C01391,Akash,48,Male,Pune,O10589,2023-06-19,Electronics,2718
C00144,Priya,23,Male,Nashik,O10590,2023-08-09,Electronics,24416
C00885,Rahul,24,Female,Chennai,O10591,2023-09-17,Home,8406
C00396,Kiran,38,Male,Kolhapur,O10592,2023-07-31,Fashion,10751
C02996,Pooja,55,Female,Pune,O10593,2023-09-18,Beauty,9770
C02939,Rahul,45,Male,Nashik,O10594,2023-10-29,Fashion,25577
C01493,Priya,38,Male,Delhi,O10595,2023-11-27,Home,6574
C01168,Kiran,38,Male,Mumbai,O10596,2023-05-10,Electronics,24809
C02617,Neha,41,Female,Pune,O10597,2023-04-15,Fashion,1385
C01063,Rahul,44,Male,Nashik,O10598,2023-02-23,Beauty,19823
C02157,Kiran,44,Male,Nashik,O10599,2023-04-18,Home,25678
C01066,Amit,30,Female,Delhi,O10600,2023-11-11,Fashion,13112
C01210,Akash,46,Female,Nashik,O10601,2023-10-16,Home,10656
C02983,Pooja,56,Male,Kolhapur,O10602,2023-09-12,Fashion,12586
C02446,Sneha,45,Male,Pune,O10603,2023-10-05,Electronics,6318
C00634,Amit,54,Male,Pune,O10604,2023-02-16,Beauty,16702
C01157,Rahul,46,Female,Pune,O10605,2023-05-14,Electronics,27620
C01239,Vikram,39,Male,Bangalore,O10606,2023-01-24,Fashion,29487
C00733,Kiran,53,Female,Kolhapur,O10607,2023-04-27,Beauty,2224
C00235,Neha,47,Male,Nashik,O10608,2023-08-27,Fashion,22813
C02706,Neha,45,Female,Bangalore,O10609,2023-11-03,Fashion,17055
C00751,Vikram,40,Female,Hyderabad,O10610,2023-02-10,Beauty,14201
C02636,Rahul,50,Male,Bangalore,O10611,2023-09-07,Beauty,5176
C00954,Neha,21,Male,Delhi,O10612,2023-11-19,Home,18185
C02540,Rohan,20,Female,Pune,O10613,2023-03-30,Beauty,16967
C02961,Neha,49,Male,Bangalore,O10614,2023-04-02,Electronics,23115
C01543,Pooja,21,Female,Chennai,O10615,2023-03-22,Beauty,9863
C01198,Rohan,18,Female,Pune,O10616,2023-05-10,Beauty,15601
C01677,Priya,29,Male,Mumbai,O10617,2023-04-01,Home,14626
C01192,Priya,30,Female,Hyderabad,O10618,2023-04-10,Electronics,9635
C02218,Kiran,51,Male,Bangalore,O10619,2023-03-19,Electronics,5328
C01417,Rohan,46,Female,Chennai,O10620,2023-02-12,Beauty,15581
C02994,Amit,26,Male,Nashik,O10621,2023-05-03,Beauty,7179
C02843,Kiran,48,Male,Chennai,O10622,2023-10-15,Home,18670
C02682,Amit,24,Male,Pune,O10623,2023-01-23,Electronics,15163
C01218,Pooja,30,Female,Mumbai,O10624,2023-05-24,Electronics,29269
C01541,Akash,19,Male,Hyderabad,O10625,2023-09-15,Fashion,21193
C02077,Rahul,50,Female,Hyderabad,O10626,2023-01-07,Home,25882
C01446,Rohan,24,Female,Mumbai,O10627,2023-10-04,Home,25386
C02387,Vikram,35,Male,Bangalore,O10628,2023-07-05,Beauty,2260
C01520,Sneha,25,Female,Bangalore,O10629,2023-04-05,Electronics,5991
C01389,Rahul,29,Male,Pune,O10630,2023-01-25,Beauty,19114
C01857,Pooja,47,Female,Kolhapur,O10631,2023-10-18,Home,23225
C01366,Rohan,26,Female,Delhi,O10632,2023-08-15,Electronics,2482
C00500,Priya,45,Male,Pune,O10633,2023-06-22,Electronics,26432
C01681,Rahul,21,Male,Pune,O10634,2023-05-15,Home,29062
C00511,Amit,56,Female,Nashik,O10635,2023-10-15,Electronics,12589
C00217,Vikram,34,Male,Pune,O10636,2023-11-05,Fashion,7053
C01325,Rahul,28,Male,Nashik,O10637,2023-03-10,Home,7364
C01156,Sneha,19,Female,Mumbai,O10638,2023-10-08,Home,856
C01828,Pooja,40,Male,Hyderabad,O10639,2023-12-17,Electronics,11854
C01811,Pooja,39,Female,Hyderabad,O10640,2023-12-08,Home,5451
C02493,Kiran,43,Male,Delhi,O10641,2023-12-24,Beauty,26274
C02924,Pooja,29,Male,Kolhapur,O10642,2023-11-29,Home,11393
C01206,Kiran,49,Female,Bangalore,O10643,2023-08-19,Beauty,29814
C02215,Pooja,26,Female,Pune,O10644,2023-12-08,Fashion,21944
C00091,Sneha,22,Male,Mumbai,O10645,2023-11-13,Fashion,21618
C00714,Pooja,43,Male,Mumbai,O10646,2023-11-03,Beauty,14209
C01882,Vikram,24,Female,Pune,O10647,2023-09-15,Home,2811
C00039,Akash,46,Male,Mumbai,O10648,2023-06-22,Beauty,22494
C00173,Priya,50,Male,Mumbai,O10649,2023-02-01,Electronics,11468
C00653,Vikram,41,Male,Nashik,O10650,2023-07-19,Beauty,25602
C00754,Pooja,42,Male,Pune,O10651,2023-03-21,Fashion,20128
C01244,Rohan,48,Female,Delhi,O10652,2023-12-19,Fashion,7384
C01082,Amit,46,Male,Mumbai,O10653,2023-03-16,Beauty,12022
C01684,Akash,22,Female,Hyderabad,O10654,2023-09-21,Fashion,864
C02524,Priya,55,Female,Chennai,O10655,2023-03-26,Electronics,8062
C00456,Amit,28,Male,Hyderabad,O10656,2023-08-05,Home,12796
C00829,Vikram,49,Female,Kolhapur,O10657,2023-05-01,Home,3831
C00895,Sneha,25,Male,Nashik,O10658,2023-01-20,Beauty,612
C01385,Sneha,37,Male,Nashik,O10659,2023-05-29,Fashion,12482
C01959,Amit,51,Female,Kolhapur,O10660,2023-01-07,Home,11214
C02435,Rohan,59,Female,Chennai,O10661,2023-03-27,Fashion,21458
C01997,Amit,25,Female,Chennai,O10662,2023-05-27,Beauty,13989
C02396,Vikram,19,Male,Hyderabad,O10663,2023-11-12,Fashion,9539
C00190,Amit,38,Male,Pune,O10664,2023-07-06,Electronics,16363
C00505,Priya,32,Male,Kolhapur,O10665,2023-11-21,Electronics,28883
C01215,Rohan,23,Female,Chennai,O10666,2023-10-28,Fashion,19413
C01532,Neha,22,Female,Hyderabad,O10667,2023-11-14,Electronics,10361
C00824,Rahul,20,Female,Bangalore,O10668,2023-07-12,Beauty,23455
C00929,Neha,33,Female,Mumbai,O10669,2023-10-09,Electronics,8184
C00934,Kiran,52,Female,Nashik,O10670,2023-07-07,Electronics,15020
C01141,Amit,26,Male,Delhi,O10671,2023-01-18,Home,8651
C00134,Sneha,52,Male,Chennai,O10672,2023-11-11,Home,28742
C02106,Neha,36,Female,Kolhapur,O10673,2023-05-29,Beauty,16593
C00685,Pooja,51,Female,Kolhapur,O10674,2023-02-15,Electronics,13503
C02720,Vikram,56,Female,Kolhapur,O10675,2023-01-12,Home,9272
C02221,Neha,27,Female,Hyderabad,O10676,2023-08-18,Fashion,9067
C01853,Akash,27,Male,Kolhapur,O10677,2023-04-23,Fashion,15514
C00815,Rohan,37,Female,Pune,O10678,2023-06-09,Electronics,19861
C01173,Vikram,18,Female,Nashik,O10679,2023-08-15,Beauty,13233
C00080,Sneha,23,Female,Chennai,O10680,2023-07-02,Electronics,13823
C02934,Kiran,19,Male,Delhi,O10681,2023-02-24,Home,29130
C00203,Neha,55,Male,Nashik,O10682,2023-09-23,Electronics,14008
C02812,Rohan,50,Female,Pune,O10683,2023-02-04,Electronics,3113
C01253,Rahul,20,Male,Delhi,O10684,2023-03-21,Fashion,25947
C01700,Rohan,53,Female,Delhi,O10685,2023-01-06,Fashion,17368
C01251,Rohan,30,Female,Mumbai,O10686,2023-05-07,Home,15171
C01683,Vikram,52,Female,Chennai,O10687,2023-03-09,Beauty,14140
C01556,Rahul,32,Male,Chennai,O10688,2023-07-09,Beauty,7380
C02095,Rohan,39,Female,Chennai,O10689,2023-09-01,Home,13464
C01257,Akash,21,Female,Delhi,O10690,2023-01-09,Home,28564
C01550,Neha,34,Male,Bangalore,O10691,2023-06-06,Electronics,20644
C01167,Neha,22,Male,Bangalore,O10692,2023-03-12,Electronics,22516
C01397,Akash,38,Female,Nashik,O10693,2023-05-14,Beauty,2210
C02704,Neha,41,Female,Bangalore,O10694,2023-10-27,Electronics,18044
C00471,Rohan,48,Male,Kolhapur,O10695,2023-11-16,Electronics,6917
C01036,Kiran,57,Male,Nashik,O10696,2023-09-06,Fashion,26457
C01354,Rohan,47,Male,Pune,O10697,2023-11-19,Home,16712
C02784,Vikram,59,Female,Mumbai,O10698,2023-02-13,Home,14495
C02832,Pooja,24,Female,Pune,O10699,2023-04-26,Fashion,16321
C00968,Kiran,24,Male,Chennai,O10700,2023-08-16,Fashion,17114
C00358,Sneha,44,Male,Chennai,O10701,2023-02-26,Electronics,23258
C00668,Sneha,41,Female,Hyderabad,O10702,2023-09-01,Home,3686
C00373,Kiran,36,Male,Chennai,O10703,2023-02-26,Beauty,7353
C01032,Rohan,58,Female,Bangalore,O10704,2023-05-23,Home,28978
C01146,Amit,51,Female,Mumbai,O10705,2023-07-11,Beauty,3062
C01372,Pooja,39,Female,Bangalore,O10706,2023-01-07,Fashion,18915
C02724,Akash,44,Male,Mumbai,O10707,2023-10-02,Home,611
C00090,Rohan,23,Female,Kolhapur,O10708,2023-05-14,Fashion,20101
C02746,Kiran,27,Male,Pune,O10709,2023-02-08,Home,13720
C00540,Amit,48,Male,Chennai,O10710,2023-07-12,Beauty,6407
C02780,Rohan,42,Male,Pune,O10711,2023-11-23,Fashion,26448
C00869,Amit,19,Male,Kolhapur,O10712,2023-01-25,Electronics,26307
C00041,Kiran,27,Female,Bangalore,O10713,2023-04-12,Home,25079
C00740,Rohan,27,Female,Delhi,O10714,2023-05-31,Beauty,6752
C01947,Rahul,43,Female,Kolhapur,O10715,2023-08-05,Electronics,3649
C02550,Neha,22,Male,Mumbai,O10716,2023-08-18,Fashion,14340
C01225,Kiran,39,Female,Chennai,O10717,2023-09-24,Home,10454
C00929,Sneha,21,Female,Hyderabad,O10718,2023-06-11,Home,2220
C02037,Sneha,51,Female,Nashik,O10719,2023-10-14,Electronics,21718
C02509,Pooja,24,Female,Delhi,O10720,2023-06-15,Electronics,18980
C02780,Priya,34,Male,Kolhapur,O10721,2023-09-04,Fashion,26208
C02800,Sneha,28,Male,Pune,O10722,2023-06-23,Electronics,15315
C00925,Priya,25,Female,Mumbai,O10723,2023-01-09,Home,26792
C02957,Rahul,45,Male,Delhi,O10724,2023-10-03,Home,12135
C01582,Kiran,50,Male,Nashik,O10725,2023-02-28,Home,1021
C00390,Amit,42,Male,Hyderabad,O10726,2023-03-26,Home,11664
C01618,Pooja,38,Female,Delhi,O10727,2023-05-30,Electronics,2923
C02931,Neha,29,Female,Hyderabad,O10728,2023-11-17,Electronics,5742
C00256,Akash,43,Male,Pune,O10729,2023-03-01,Beauty,7231
C00709,Priya,46,Male,Kolhapur,O10730,2023-05-05,Fashion,17518
C01839,Neha,55,Male,Mumbai,O10731,2023-02-10,Electronics,25724
C01945,Pooja,52,Male,Pune,O10732,2023-12-03,Fashion,28237
C02498,Pooja,54,Female,Mumbai,O10733,2023-06-22,Electronics,9864
